Name,fuel_type,Transmission,Ownership,Mileage,Engine,Max Power,Seats,kilometers_driven,price,Year
Hyundai,Petrol,Manual,First Owner,28.09,1248,88.5,5,43336,725000,2018
Maruti,Petrol,Manual,First Owner,28.09,1248,88.5,5,61659,830000,2019
Mercedes-Benz,Diesel,Manual,First Owner,28.09,1248,88.5,5,100000,3500000,2014
Maruti,Diesel,Manual,First Owner,28.09,1248,88.5,5,60000,409999,2014
Audi,Diesel,Automatic,First Owner,14.75,2967,245.0,7,57000,6600000,2020
Jeep,Petrol,Automatic,First Owner,14.75,2967,245.0,7,7405,6250000,2023
Mahindra,Diesel,Automatic,First Owner,14.75,2967,245.0,7,120000,570000,2018
Maruti,Petrol,Automatic,First Owner,14.75,2967,245.0,7,65000,750000,2020
Tata,Diesel,Automatic,First Owner,14.75,2967,245.0,7,25000,2250000,2021
Mahindra,Diesel,Automatic,First Owner,14.75,2967,245.0,7,40000,1250000,2019
Toyota,Diesel,Manual,First Owner,13.68,2393,147.8,8,800000,2150000,2018
Honda,Petrol,Manual,First Owner,13.68,2393,147.8,8,52922,620000,2016
Honda,Petrol,Manual,First Owner,13.68,2393,147.8,8,40000,1200000,2020
Mahindra,Diesel,Manual,First Owner,13.68,2393,147.8,8,120000,450000,2018
Hyundai,Petrol,Manual,First Owner,13.68,2393,147.8,8,36735,625000,2018
Maruti,Petrol,Manual,First Owner,13.68,2393,147.8,8,43500,525000,2019
Mercedes-Benz,Diesel,Automatic,First Owner,19.27,2143,167.62,5,5500000,3600000,2018
Ford,Petrol,Automatic,First Owner,19.27,2143,167.62,5,60000,350000,2015
Tata,Petrol,Automatic,First Owner,19.27,2143,167.62,5,90000,721000,2018
Maruti,Diesel,Automatic,First Owner,19.27,2143,167.62,5,110000,600000,2017
Audi,Diesel,Automatic,First Owner,19.27,2143,167.62,5,79000,2695000,2015
Maruti,Petrol,Automatic,First Owner,19.27,2143,167.62,5,68192,625000,2019
BMW,Diesel,Automatic,First Owner,16.46,2993,258.0,5,27000,6800000,2017
Hyundai,Petrol,Automatic,First Owner,16.46,2993,258.0,5,32000,463999,2019
Honda,Petrol,Automatic,First Owner,16.46,2993,258.0,5,21659,775000,2021
Maruti,Petrol,Automatic,First Owner,16.46,2993,258.0,5,78969,302000,2017
Mahindra,Diesel,Automatic,First Owner,16.46,2993,258.0,5,120000,650000,2010
Mahindra,Diesel,Automatic,First Owner,16.46,2993,258.0,5,100000,850000,2017
Tata,Petrol,Manual,First Owner,17.0,1198,108.5,5,38334,707000,2018
Honda,Petrol,Manual,First Owner,17.0,1198,108.5,5,47739,412000,2017
Maruti,Diesel,Manual,First Owner,17.0,1198,108.5,5,80000,740000,2017
Hyundai,Petrol,Manual,First Owner,17.0,1198,108.5,5,38939,736000,2021
Renault,Petrol,Manual,First Owner,17.0,1198,108.5,5,10000,550000,2022
Honda,Diesel,Manual,First Owner,17.0,1198,108.5,5,74872,340000,2015
Volkswagen,Petrol,Manual,First Owner,17.74,999,75.1,5,36992,680000,2019
Maruti,Petrol,Manual,First Owner,17.74,999,75.1,5,10717,375000,2019
Maruti,Petrol,Manual,First Owner,17.74,999,75.1,5,63662,732000,2018
Maruti,Petrol,Manual,First Owner,17.74,999,75.1,5,88637,480000,2019
Tata,Diesel,Manual,First Owner,17.74,999,75.1,5,53645,825000,2018
Toyota,Diesel,Manual,First Owner,17.74,999,75.1,5,47000,1750000,2019
BMW,Diesel,Automatic,Second Owner,16.55,2993,258.0,5,50000,3750000,2016
Honda,Diesel,Automatic,Second Owner,16.55,2993,258.0,5,41000,621000,2015
Toyota,Diesel,Automatic,Second Owner,16.55,2993,258.0,5,188000,650000,2012
Hyundai,Petrol,Automatic,Second Owner,16.55,2993,258.0,5,19070,967000,2021
Hyundai,Petrol,Automatic,Second Owner,16.55,2993,258.0,5,100000,220000,2006
Maruti,Petrol,Automatic,Second Owner,16.55,2993,258.0,5,9000,1295000,2022
Tata,Diesel,Automatic,First Owner,14.08,1956,167.67,6,34596,2039000,2021
Hyundai,Petrol,Automatic,First Owner,14.08,1956,167.67,6,17619,443000,2020
Jaguar,Diesel,Automatic,First Owner,14.08,1956,167.67,6,82058,5890000,2019
Maruti,Petrol,Automatic,First Owner,14.08,1956,167.67,6,68556,432000,2020
Maruti,Petrol,Automatic,First Owner,14.08,1956,167.67,6,53982,428000,2014
Volkswagen,Petrol,Automatic,First Owner,14.08,1956,167.67,6,31000,699000,2019
Datsun,Petrol,Manual,First Owner,19.02,1198,67.05,5,84564,401000,2019
Renault,Petrol,Manual,First Owner,19.02,1198,67.05,5,9221,422000,2021
Maruti,Diesel,Manual,First Owner,19.02,1198,67.05,5,67847,850000,2019
Ford,Petrol,Manual,First Owner,19.02,1198,67.05,5,44356,600000,2019
Skoda,Diesel,Manual,First Owner,19.02,1198,67.05,5,110000,695000,2014
Tata,Petrol,Manual,First Owner,19.02,1198,67.05,5,33709,399000,2018
Mercedes-Benz,Diesel,Automatic,Second Owner,13.0,2143,204.0,5,60001,2150000,2013
Honda,Petrol,Automatic,Second Owner,13.0,2143,204.0,5,70000,550000,2019
Kia,Diesel,Automatic,Second Owner,13.0,2143,204.0,5,59627,1650000,2020
Maruti,Petrol,Automatic,Second Owner,13.0,2143,204.0,5,73143,610000,2016
Ford,Petrol,Automatic,Second Owner,13.0,2143,204.0,5,37741,930000,2019
Maruti,Petrol,Automatic,Second Owner,13.0,2143,204.0,5,123617,387000,2018
Hyundai,Petrol,Manual,First Owner,20.3,1086,68.0,5,23462,505000,2018
Maruti,Petrol,Manual,First Owner,20.3,1086,68.0,5,10519,545000,2019
Tata,Diesel,Manual,First Owner,20.3,1086,68.0,5,20000,2150000,2022
Volvo,Diesel,Manual,First Owner,20.3,1086,68.0,5,146769,1250000,2012
Maruti,Petrol,Manual,First Owner,20.3,1086,68.0,5,17367,455000,2021
Audi,Diesel,Manual,First Owner,20.3,1086,68.0,5,31000,1475000,2015
Volkswagen,Petrol,Automatic,First Owner,18.41,999,113.98,5,13000,1599000,2022
Hyundai,Petrol,Automatic,First Owner,18.41,999,113.98,5,50000,450000,2014
Mahindra,Diesel,Automatic,First Owner,18.41,999,113.98,5,50000,500000,2013
Datsun,Petrol,Automatic,First Owner,18.41,999,113.98,5,67527,337000,2018
Hyundai,Diesel,Automatic,First Owner,18.41,999,113.98,5,94000,1195000,2017
Hyundai,Cng,Automatic,First Owner,18.41,999,113.98,5,45000,484999,2019
Honda,Diesel,Automatic,First Owner,23.8,1498,78.9,5,54658,830000,2019
Maruti,Cng,Automatic,First Owner,23.8,1498,78.9,5,19907,597000,2022
Maruti,Diesel,Automatic,First Owner,23.8,1498,78.9,5,110000,250000,2011
Hyundai,Petrol,Automatic,First Owner,23.8,1498,78.9,5,79467,527000,2019
Tata,Diesel,Automatic,First Owner,23.8,1498,78.9,5,33700,2175000,2021
Maruti,Cng,Automatic,First Owner,23.8,1498,78.9,5,82000,295000,2014
Mahindra,Petrol,Manual,First Owner,16.82,1197,108.62,5,34164,1036000,2020
Maruti,Petrol,Manual,First Owner,16.82,1197,108.62,5,84771,330000,2015
Skoda,Petrol,Manual,First Owner,16.82,1197,108.62,5,20000,1473000,2022
BMW,Diesel,Manual,First Owner,16.82,1197,108.62,5,103174,1750000,2014
Maruti,Petrol,Manual,First Owner,16.82,1197,108.62,5,54601,442000,2014
Maruti,Petrol,Manual,First Owner,16.82,1197,108.62,5,36400,425000,2015
Kia,Petrol,Manual,First Owner,16.8,1497,113.43,5,10000,1595000,2022
Honda,Petrol,Manual,First Owner,16.8,1497,113.43,5,7000,595000,2015
Maruti,Diesel,Manual,First Owner,16.8,1497,113.43,5,100000,650000,2018
Volkswagen,Petrol,Manual,First Owner,16.8,1497,113.43,5,103046,549000,2017
Maruti,Diesel,Manual,First Owner,16.8,1497,113.43,5,110000,690000,2018
Mercedes-Benz,Diesel,Manual,First Owner,16.8,1497,113.43,5,75000,7125000,2017
Fiat,Petrol,Manual,Third Owner,14.6,1368,88.7,5,70000,100000,2010
Honda,Petrol,Manual,Third Owner,14.6,1368,88.7,5,50000,500000,2017
Maruti,Petrol,Manual,Third Owner,14.6,1368,88.7,5,80000,175000,2009
Fiat,Petrol,Manual,Third Owner,14.6,1368,88.7,5,85110,270000,2017
Maruti,Petrol,Manual,Third Owner,14.6,1368,88.7,5,64000,500000,2017
Honda,Petrol,Manual,Third Owner,14.6,1368,88.7,5,69000,250000,2013
Hyundai,Petrol,Manual,First Owner,17.52,1197,81.86,5,37000,825000,2020
Audi,Diesel,Manual,First Owner,17.52,1197,81.86,5,52000,1075000,2013
Ford,Diesel,Manual,First Owner,17.52,1197,81.86,5,76800,750000,2018
Tata,Diesel,Manual,First Owner,17.52,1197,81.86,5,114000,285000,2011
BMW,Diesel,Manual,First Owner,17.52,1197,81.86,5,40525,3395000,2016
Fiat,Diesel,Manual,First Owner,17.52,1197,81.86,5,110000,350000,2015
Mahindra,Diesel,Automatic,First Owner,19.26699580350531,2198,182.38,7,20000,2900000,2022
Tata,Petrol,Automatic,First Owner,19.26699580350531,2198,182.38,7,15407,835000,2021
Maruti,Petrol,Automatic,First Owner,19.26699580350531,2198,182.38,7,71711,690000,2017
Renault,Diesel,Automatic,First Owner,19.26699580350531,2198,182.38,7,70000,975000,2017
Maruti,Diesel,Automatic,First Owner,19.26699580350531,2198,182.38,7,100000,650000,2015
Nissan,Diesel,Automatic,First Owner,19.26699580350531,2198,182.38,7,62500,645000,2016
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,53967,550000,2016
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,50000,175000,2009
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,28406,714000,2019
Hyundai,Diesel,Manual,First Owner,21.4,1197,83.1,5,72000,725000,2018
Honda,Petrol,Manual,First Owner,21.4,1197,83.1,5,44154,537000,2016
Renault,Petrol,Manual,First Owner,21.4,1197,83.1,5,20000,459999,2021
Hyundai,Petrol,Manual,First Owner,20.36,1197,78.9,5,52700,299000,2011
Hindustan Motors,Petrol,Manual,First Owner,20.36,1197,78.9,5,80000,495000,1985
Skoda,Petrol,Manual,First Owner,20.36,1197,78.9,5,50000,2680000,2020
Hyundai,Petrol,Manual,First Owner,20.36,1197,78.9,5,20000,955000,2023
Renault,Diesel,Manual,First Owner,20.36,1197,78.9,5,70000,750000,2016
Honda,Petrol,Manual,First Owner,20.36,1197,78.9,5,70307,458000,2014
Tata,Petrol,Automatic,First Owner,17.0,1198,108.5,5,60000,750000,2018
Honda,Petrol,Automatic,First Owner,17.0,1198,108.5,5,58000,550000,2017
Maruti,Petrol,Automatic,First Owner,17.0,1198,108.5,5,53615,492000,2019
Kia,Diesel,Automatic,First Owner,17.0,1198,108.5,5,32000,1850000,2022
Skoda,Petrol,Automatic,First Owner,17.0,1198,108.5,5,79000,1789999,2018
Audi,Diesel,Automatic,First Owner,17.0,1198,108.5,5,50000,1800000,2015
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,14000,1025000,2021
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,33959,401000,2015
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,20000,1010000,2023
Tata,Petrol,Manual,First Owner,21.4,1197,83.1,5,68039,468000,2017
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,30000,580000,2020
Honda,Petrol,Manual,Second Owner,18.6,1199,88.76,5,99225,375000,2014
Hyundai,Petrol,Manual,Second Owner,18.6,1199,88.76,5,80000,350000,2014
Honda,Petrol,Manual,Second Owner,18.6,1199,88.76,5,65300,475000,2016
Kia,Petrol,Manual,Second Owner,18.6,1199,88.76,5,22500,1750000,2021
Maruti,Petrol,Manual,Second Owner,18.6,1199,88.76,5,60000,420000,2014
BMW,Diesel,Manual,Second Owner,18.6,1199,88.76,5,65000,4200000,2017
Fiat,Petrol,Manual,Second Owner,16.0,1368,90.0,5,60000,265000,2011
Hyundai,Petrol,Manual,Second Owner,16.0,1368,90.0,5,45000,775000,2017
Jeep,Diesel,Manual,Second Owner,16.0,1368,90.0,5,49000,1700000,2020
Hyundai,Petrol,Manual,Second Owner,16.0,1368,90.0,5,54708,621000,2016
Maruti,Petrol,Manual,Second Owner,16.0,1368,90.0,5,60000,420000,2014
Maruti,Petrol,Manual,Second Owner,16.0,1368,90.0,5,4108,517000,2022
Honda,Petrol,Automatic,First Owner,17.1,1199,88.5,5,48220,808000,2020
Maruti,Petrol,Automatic,First Owner,17.1,1199,88.5,5,119236,306000,2014
Maruti,Diesel,Automatic,First Owner,17.1,1199,88.5,5,81000,525000,2014
Maruti,Petrol,Automatic,First Owner,17.1,1199,88.5,5,78031,633000,2017
Hyundai,Petrol,Automatic,First Owner,17.1,1199,88.5,5,10000,919999,2021
Hyundai,Petrol,Automatic,First Owner,17.1,1199,88.5,5,40000,750000,2020
Honda,Petrol,Manual,First Owner,18.7,1199,88.7,5,72024,542000,2016
Maruti,Petrol,Manual,First Owner,18.7,1199,88.7,5,98074,432000,2016
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,70000,175000,2014
BMW,Diesel,Manual,First Owner,18.7,1199,88.7,5,32000,6900000,2022
Honda,Petrol,Manual,First Owner,18.7,1199,88.7,5,49873,533000,2013
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,91926,213000,2012
Honda,Petrol,Automatic,First Owner,15.5,1198,86.7,5,80000,529000,2016
Mercedes-Benz,Diesel,Automatic,First Owner,15.5,1198,86.7,5,40330,1080000,2013
Hyundai,Cng,Automatic,First Owner,15.5,1198,86.7,5,150000,130000,2010
Hyundai,Petrol,Automatic,First Owner,15.5,1198,86.7,5,24337,515000,2019
Volkswagen,Petrol,Automatic,First Owner,15.5,1198,86.7,5,90000,850000,2013
Mercedes-Benz,Diesel,Automatic,First Owner,15.5,1198,86.7,5,40000,1450000,2014
Volkswagen,Petrol,Manual,First Owner,16.2,1199,74.0,5,78735,684000,2017
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,84989,314000,2014
Kia,Diesel,Manual,First Owner,16.2,1199,74.0,5,62000,1150000,2021
Maruti,Petrol,Manual,First Owner,16.2,1199,74.0,5,82243,679000,2019
Skoda,Diesel,Manual,First Owner,16.2,1199,74.0,5,48960,751000,2017
Maruti,Cng,Manual,First Owner,16.2,1199,74.0,5,40000,1100000,2021
Ford,Diesel,Manual,Second Owner,23.0,1498,98.96,5,72955,813000,2018
Maruti,Petrol,Manual,Second Owner,23.0,1498,98.96,5,72017,269000,2014
Maruti,Diesel,Manual,Second Owner,23.0,1498,98.96,5,40000,934000,2020
Hyundai,Petrol,Manual,Second Owner,23.0,1498,98.96,5,20000,1388000,2022
Hyundai,Diesel,Manual,Second Owner,23.0,1498,98.96,5,70000,388000,2014
Maruti,Petrol,Manual,Second Owner,23.0,1498,98.96,5,60000,611000,2019
Maruti,Petrol,Automatic,First Owner,19.12,1373,91.1,5,40000,650000,2015
Maruti,Diesel,Automatic,First Owner,19.12,1373,91.1,5,65002,521000,2015
Volkswagen,Diesel,Automatic,First Owner,19.12,1373,91.1,5,110000,360000,2013
Maruti,Petrol,Automatic,First Owner,19.12,1373,91.1,5,104701,609000,2017
Hyundai,Petrol,Automatic,First Owner,19.12,1373,91.1,5,68000,490000,2013
Toyota,Petrol,Automatic,First Owner,19.12,1373,91.1,5,23200,745000,2021
Jeep,Petrol,Manual,First Owner,14.3,1368,160.77,5,14037,1802000,2021
Maruti,Petrol,Manual,First Owner,14.3,1368,160.77,5,85862,342000,2015
Tata,Petrol,Manual,First Owner,14.3,1368,160.77,5,30000,710000,2019
Toyota,Petrol,Manual,First Owner,14.3,1368,160.77,5,54000,1000000,2021
Mahindra,Diesel,Manual,First Owner,14.3,1368,160.77,5,23017,494000,2016
Kia,Diesel,Manual,First Owner,14.3,1368,160.77,5,36000,1851000,2021
Hyundai,Petrol,Manual,First Owner,18.6,1197,81.86,5,29000,745000,2019
Maruti,Petrol,Manual,First Owner,18.6,1197,81.86,5,70000,150000,2011
Maruti,Petrol,Manual,First Owner,18.6,1197,81.86,5,90000,150000,2007
Maruti,Petrol,Manual,First Owner,18.6,1197,81.86,5,118937,590000,2021
Hyundai,Diesel,Manual,First Owner,18.6,1197,81.86,5,83000,525000,2013
Hyundai,Petrol,Manual,First Owner,18.6,1197,81.86,5,50000,415000,2015
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,69864,619000,2017
Mahindra,Petrol,Manual,First Owner,21.4,1197,83.1,5,48005,407000,2017
Chevrolet,Diesel,Manual,First Owner,21.4,1197,83.1,5,120000,650000,2017
Maruti,Diesel,Manual,First Owner,21.4,1197,83.1,5,105133,570000,2017
BMW,Diesel,Manual,First Owner,21.4,1197,83.1,5,92000,2890000,2016
Jeep,Diesel,Manual,First Owner,21.4,1197,83.1,5,39000,1075000,2017
Hyundai,Petrol,Manual,First Owner,20.14,1197,81.86,5,35739,650000,2019
Hyundai,Petrol,Manual,First Owner,20.14,1197,81.86,5,8625,459999,2019
Honda,Diesel,Manual,First Owner,20.14,1197,81.86,5,90000,350000,2014
MG,Petrol,Manual,First Owner,20.14,1197,81.86,5,10000,2650000,2023
Maruti,Petrol,Manual,First Owner,20.14,1197,81.86,5,62139,550000,2018
Maruti,Petrol,Manual,First Owner,20.14,1197,81.86,5,55000,550000,2016
Honda,Petrol,Automatic,Second Owner,19.0,1199,88.7,5,120000,500000,2016
Tata,Petrol,Automatic,Second Owner,19.0,1199,88.7,5,10000,725000,2020
Skoda,Petrol,Automatic,Second Owner,19.0,1199,88.7,5,41521,2190000,2019
Maruti,Petrol,Automatic,Second Owner,19.0,1199,88.7,5,36290,679000,2018
Hyundai,Lpg,Automatic,Second Owner,19.0,1199,88.7,5,74000,365000,2013
Tata,Petrol,Automatic,Second Owner,19.0,1199,88.7,5,55000,540000,2020
Maruti,Diesel,Manual,First Owner,24.52,1248,88.5,7,18000,1145000,2019
Skoda,Diesel,Manual,First Owner,24.52,1248,88.5,7,67000,340000,2012
Toyota,Diesel,Manual,First Owner,24.52,1248,88.5,7,80000,1100000,2016
Mahindra,Petrol,Manual,First Owner,24.52,1248,88.5,7,10000,1800000,2023
Renault,Petrol,Manual,First Owner,24.52,1248,88.5,7,26500,420000,2016
Renault,Petrol,Manual,First Owner,24.52,1248,88.5,7,24777,540000,2019
Tata,Diesel,Manual,First Owner,16.35,1956,167.67,5,21000,1600000,2019
Tata,Petrol,Manual,First Owner,16.35,1956,167.67,5,10000,735000,2020
Toyota,Petrol,Manual,First Owner,16.35,1956,167.67,5,76000,625000,2019
Hyundai,Petrol,Manual,First Owner,16.35,1956,167.67,5,29084,640000,2018
Volvo,Diesel,Manual,First Owner,16.35,1956,167.67,5,81716,1895000,2017
Maruti,Diesel,Manual,First Owner,16.35,1956,167.67,5,50000,575000,2016
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,70404,540000,2016
Hyundai,Diesel,Manual,First Owner,21.4,1197,83.1,5,50000,1200000,2018
Hyundai,Petrol,Manual,First Owner,21.4,1197,83.1,5,100977,496000,2018
Maruti,Petrol,Manual,First Owner,21.4,1197,83.1,5,66911,475000,2020
Mercedes-Benz,Diesel,Manual,First Owner,21.4,1197,83.1,5,24000,5990000,2018
Jeep,Petrol,Manual,First Owner,21.4,1197,83.1,5,15000,6200000,2021
Volkswagen,Petrol,Manual,First Owner,16.09,1598,103.2,5,63000,675000,2015
Maruti,Petrol,Manual,First Owner,16.09,1598,103.2,5,60000,145000,2011
Maruti,Diesel,Manual,First Owner,16.09,1598,103.2,5,23793,899000,2015
Honda,Petrol,Manual,First Owner,16.09,1598,103.2,5,110000,430000,2011
Mahindra,Petrol,Manual,First Owner,16.09,1598,103.2,5,10000,1050000,2022
Maruti,Petrol,Manual,First Owner,16.09,1598,103.2,5,50854,286000,2012
Volkswagen,Petrol,Manual,Second Owner,17.0,1198,73.75,5,88000,509999,2017
Maruti,Petrol,Manual,Second Owner,17.0,1198,73.75,5,60000,350000,2017
Honda,Diesel,Manual,Second Owner,17.0,1198,73.75,5,81000,675000,2015
Maruti,Petrol,Manual,Second Owner,17.0,1198,73.75,5,7033,1700000,2022
MG,Petrol,Manual,Second Owner,17.0,1198,73.75,5,18000,2075000,2021
Audi,Diesel,Manual,Second Owner,17.0,1198,73.75,5,134000,890000,2014
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,65000,830000,2017
Audi,Diesel,Manual,First Owner,17.4,1497,117.6,5,34000,1950000,2014
Mahindra,Diesel,Manual,First Owner,17.4,1497,117.6,5,43867,910000,2021
Volkswagen,Petrol,Manual,First Owner,17.4,1497,117.6,5,40000,1950000,2021
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,38197,394000,2013
MG,Diesel,Manual,First Owner,17.4,1497,117.6,5,33000,3449000,2021
Land Rover,Diesel,Automatic,Second Owner,12.51,2179,187.7,7,30000,3900000,2017
Maruti,Petrol,Automatic,Second Owner,12.51,2179,187.7,7,60000,300000,2012
Tata,Diesel,Automatic,Second Owner,12.51,2179,187.7,7,35000,830000,2019
Mahindra,Diesel,Automatic,Second Owner,12.51,2179,187.7,7,80000,700000,2014
Maruti,Petrol,Automatic,Second Owner,12.51,2179,187.7,7,23000,725000,2017
Hyundai,Petrol,Automatic,Second Owner,12.51,2179,187.7,7,34000,1280000,2019
Honda,Petrol,Automatic,First Owner,15.6,1497,116.3,5,71423,509999,2012
Toyota,Diesel,Automatic,First Owner,15.6,1497,116.3,5,152000,695000,2014
Hyundai,Diesel,Automatic,First Owner,15.6,1497,116.3,5,125000,950000,2016
Hyundai,Petrol,Automatic,First Owner,15.6,1497,116.3,5,22000,675000,2018
Maruti,Petrol,Automatic,First Owner,15.6,1497,116.3,5,50000,240000,2013
Maruti,Petrol,Automatic,First Owner,15.6,1497,116.3,5,52515,356000,2014
Maruti,Petrol,Automatic,First Owner,17.99,1462,103.2,6,80000,1200000,2019
Land Rover,Diesel,Automatic,First Owner,17.99,1462,103.2,6,45000,5600000,2014
Hyundai,Petrol,Automatic,First Owner,17.99,1462,103.2,6,83000,470000,2019
Datsun,Petrol,Automatic,First Owner,17.99,1462,103.2,6,70200,430000,2018
Renault,Petrol,Automatic,First Owner,17.99,1462,103.2,6,10000,835000,2022
Toyota,Petrol,Automatic,First Owner,17.99,1462,103.2,6,45000,1950000,2020
Honda,Petrol,Manual,First Owner,17.8,1497,117.3,5,85759,766000,2017
Toyota,Petrol,Manual,First Owner,17.8,1497,117.3,5,56766,399000,2013
BMW,Petrol,Manual,First Owner,17.8,1497,117.3,5,300,9000000,2023
Renault,Petrol,Manual,First Owner,17.8,1497,117.3,5,60004,420000,2019
Hyundai,Petrol,Manual,First Owner,17.8,1497,117.3,5,19000,695000,2019
Audi,Diesel,Manual,First Owner,17.8,1497,117.3,5,59000,2089999,2015
Hyundai,Petrol,Manual,First Owner,20.3,1086,68.0,5,24422,449000,2019
Tata,Diesel,Manual,First Owner,20.3,1086,68.0,5,7114,2109000,2022
Hyundai,Diesel,Manual,First Owner,20.3,1086,68.0,5,84000,850000,2017
Maruti,Petrol,Manual,First Owner,20.3,1086,68.0,5,60000,580000,2020
Kia,Petrol,Manual,First Owner,20.3,1086,68.0,5,14000,1725000,2020
Fiat,Petrol,Manual,First Owner,20.3,1086,68.0,5,29582,114999,2009
Hyundai,Petrol,Manual,Fourth Owner,17.0,1591,121.3,5,90000,750000,2017
Tata,Diesel,Manual,Fourth Owner,17.0,1591,121.3,5,25508,2000000,2021
Tata,Petrol,Manual,Fourth Owner,17.0,1591,121.3,5,10000,665000,2023
Hyundai,Petrol,Manual,Fourth Owner,17.0,1591,121.3,5,57078,334000,2013
Hyundai,Petrol,Manual,Fourth Owner,17.0,1591,121.3,5,29268,330000,2014
Mahindra,Petrol,Manual,Fourth Owner,17.0,1591,121.3,5,10000,1500000,2023
Honda,Petrol,Manual,Second Owner,19.4,1198,86.8,5,67091,317000,2012
Maruti,Petrol,Manual,Second Owner,19.4,1198,86.8,5,39369,217000,2012
Volkswagen,Diesel,Manual,Second Owner,19.4,1198,86.8,5,110000,360000,2013
Maruti,Petrol,Manual,Second Owner,19.4,1198,86.8,5,63789,401999,2014
Volkswagen,Petrol,Manual,Second Owner,19.4,1198,86.8,5,20000,990000,2019
Toyota,Petrol,Manual,Second Owner,19.4,1198,86.8,5,41000,1190000,2017
